日期,标题,链接,公司名称,股票代码
2016-04-08,公告及通告 - [發行債務證券] 本公司全資附屬公司 建業住宅集團（中國）有限公司 在中國公開發行公司債券,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0408/ltn20160408714_c.pdf,建業地產,00832
2016-04-06,月報表 截至二零一六年三月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0406/ltn20160406490_c.pdf,建業地產,00832
2016-04-05,公告及通告 - [內幕消息] 公告2016年3月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0405/ltn201604051879_c.pdf,建業地產,00832
2016-03-31,公告及通告 - [審核委員會的職權範圍] 審核委員會職權範圍及程序,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0331/ltn201603311554_c.pdf,建業地產,00832
2016-03-31,公告及通告 - [末期業績 / 股息或分派 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 截至2015年12月31日止年度的年度業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0331/ltn201603311546_c.pdf,建業地產,00832
2016-03-30,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料 - 駐馬店市輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0330/ltn201603301266_c.pdf,建業地產,00832
2016-03-29,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料 - 鄭州市及安陽市輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0329/ltn20160329601_c.pdf,建業地產,00832
2016-03-24,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料 - 三門峽市輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0324/ltn20160324555_c.pdf,建業地產,00832
2016-03-17,公告及通告 - [發行債務證券] 本公司全資附屬公司 獲中國證券監督管理委員會核准 發行公司債券,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0317/ltn20160317794_c.pdf,建業地產,00832
2016-03-17,公告及通告 - [董事會召開日期] 董事會召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0317/ltn20160317236_c.pdf,建業地產,00832
2016-03-16,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料 - 洛陽市輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0316/ltn20160316567_c.pdf,建業地產,00832
2016-03-08,公告及通告 - [內幕消息] 公告 2016年2月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0308/ltn20160308464_c.pdf,建業地產,00832
2016-03-01,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料 - 許昌市輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0301/ltn201603011720_c.pdf,建業地產,00832
2016-03-01,月報表 截至二零一六年二月二十九日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0301/ltn201603011486_c.pdf,建業地產,00832
2016-02-25,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料-商丘市輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0225/ltn20160225468_c.pdf,建業地產,00832
2016-02-15,公告及通告 - [內幕消息] 公告 2016年1月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0215/ltn20160215198_c.pdf,建業地產,00832
2016-02-01,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0201/ltn201602011945_c.pdf,建業地產,00832
2016-02-01,月報表 截至二零一六年一月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0201/ltn201602011713_c.pdf,建業地產,00832
2016-01-13,公告及通告 - [內幕消息] 公告 2015年12月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0113/ltn20160113255_c.pdf,建業地產,00832
2016-01-04,月報表 截至二零一五年十二月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0104/ltn201601041618_c.pdf,建業地產,00832
2015-12-28,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1228/ltn20151228297_c.pdf,建業地產,00832
2015-12-23,公告及通告 - [其他-業務發展最新情況] 自願性公告最新業務資料 - 南陽市輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1223/ltn20151223637_c.pdf,建業地產,00832
2015-12-22,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料- 駐馬店輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1222/ltn20151222451_c.pdf,建業地產,00832
2015-12-11,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1211/ltn20151211752_c.pdf,建業地產,00832
2015-12-07,公告及通告 - [內幕消息] 公告 2015年11月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1207/ltn20151207397_c.pdf,建業地產,00832
2015-12-02,公告及通告 - [其他-業務發展最新情況] 自願性公告最新業務資料 - 首個輕資產營運模式項目,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1202/ltn201512021518_c.pdf,建業地產,00832
2015-12-01,月報表 截至二零一五年十一月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1201/ltn201512011352_c.pdf,建業地產,00832
2015-11-04,公告及通告 - [內幕消息] 公告 2015年10月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1104/ltn20151104821_c.pdf,建業地產,00832
2015-11-03,月報表 截至二零一五年十月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1103/ltn20151103790_c.pdf,建業地產,00832
2015-10-27,公告及通告 - [內幕消息] 內幕消息 有關與平安銀行訂立合作協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1027/ltn20151027038_c.pdf,建業地產,00832
2015-10-09,公告及通告 - [內幕消息] 公告2015年9月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1009/ltn20151009633_c.pdf,建業地產,00832
2015-10-08,公告及通告 - [其他-業務發展最新情況] 自願性公告 最新業務資料-開封建業鉑爾曼酒店隆重開幕,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1008/ltn20151008624_c.pdf,建業地產,00832
2015-10-02,月報表 截至二零一五年九月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1002/ltn20151002503_c.pdf,建業地產,00832
2015-09-23,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0923/ltn201509231011_c.pdf,建業地產,00832
2015-09-17,財務報表/環境、社會及管治資料 - [中期/半年度報告] 二零一五年中期報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0917/ltn20150917427_c.pdf,建業地產,00832
2015-09-16,公告及通告 - [內幕消息] 內幕消息 有關與河南廣電局訂立合作協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0916/ltn20150916661_c.pdf,建業地產,00832
2015-09-01,公告及通告 - [內幕消息] 公告 2015年8月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0901/ltn201509012271_c.pdf,建業地產,00832
2015-09-01,月報表 截至二零一五年八月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0901/ltn201509011475_c.pdf,建業地產,00832
2015-08-31,公告及通告 - [中期業績] 截至2015年6月30日止六個月中期業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0831/ltn201508311274_c.pdf,建業地產,00832
2015-08-14,公告及通告 - [董事會召開日期] 董事會召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0814/ltn20150814726_c.pdf,建業地產,00832
2015-08-11,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0811/ltn20150811845_c.pdf,建業地產,00832
2015-08-05,公告及通告 - [內幕消息] 公告 2015年7月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0805/ltn201508051220_c.pdf,建業地產,00832
2015-08-04,公告及通告 - [內幕消息] 內幕消息 有關與中原銀行訂立合作協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0804/ltn20150804022_c.pdf,建業地產,00832
2015-08-03,月報表 截至二零一五年七月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0803/ltn201508032229_c.pdf,建業地產,00832
2015-07-10,公告及通告 - [內幕消息] 公告 2015年6月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0710/ltn20150710446_c.pdf,建業地產,00832
2015-07-02,月報表 股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0702/ltn201507021201_c.pdf,建業地產,00832
2015-06-16,公告及通告 - [須予披露的交易] 須予披露交易 視作出售一間附屬公司42.47%之股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0616/ltn20150616840_c.pdf,建業地產,00832
2015-06-10,公告及通告 - [內幕消息] 公告 2015年5月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0610/ltn20150610469_c.pdf,建業地產,00832
2015-06-09,公告及通告 - [須予披露的交易] 須予披露交易 增資協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0609/ltn20150609929_c.pdf,建業地產,00832
2015-06-08,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0608/ltn20150608860_c.pdf,建業地產,00832
2015-06-08,公告及通告 - [其他-業務發展最新情況] 自願性公告 業務策略更新,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0608/ltn20150608609_c.pdf,建業地產,00832
2015-06-01,月報表 截至二零一五年五月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0601/ltn201506011256_c.pdf,建業地產,00832
2015-05-22,翌日披露報表 - [其他] 翌日披露報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0522/ltn201505221039_c.pdf,建業地產,00832
2015-05-22,公告及通告 - [復牌] 交易所通告 - 復牌,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0522/ltn20150522074_c.htm,建業地產,00832
2015-05-21,公告及通告 - [內幕消息 / 復牌] 有關與華誼兄弟簽訂合作協議的內幕消息 及 恢復買賣,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0521/ltn20150521637_c.pdf,建業地產,00832
2015-05-21,公告及通告 - [短暫停牌] 短暫停牌,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0521/ltn20150521118_c.pdf,建業地產,00832
2015-05-21,公告及通告 - [短暫停牌] 交易所通告 - 短暫停牌,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0521/ltn20150521064_c.htm,建業地產,00832
2015-05-15,公告及通告 - [股東周年大會的結果] 2015年5月15日舉行的股東周年大會的投票結果,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0515/ltn20150515882_c.pdf,建業地產,00832
2015-05-06,公告及通告 - [內幕消息] 公告 2015年4月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0506/ltn20150506773_c.pdf,建業地產,00832
2015-05-05,月報表 截至二零一五年四月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0505/ltn20150505628_c.pdf,建業地產,00832
2015-04-24,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0424/ltn20150424084_c.pdf,建業地產,00832
2015-04-15,"公告及通告 - [發行債務證券] 發行300,000,000美元二零二一年到期票息8.75%優先票據",https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0415/ltn20150415058_c.pdf,建業地產,00832
2015-04-14,公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 股東周年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0414/ltn20150414651_c.pdf,建業地產,00832
2015-04-14,委任代表表格 擬於二零一五年五月十五日舉行的 股東周年大會代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0414/ltn20150414641_c.pdf,建業地產,00832
2015-04-14,通函 - [一般性授權 / 回購股份的說明函件 / 在股東批准的情況下重選或委任董事] 建議授予購回股份及 發行股份的一般授權、 重選董事 及 股東周年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0414/ltn20150414603_c.pdf,建業地產,00832
2015-04-14,財務報表/環境、社會及管治資料 - [年報] 2014年度報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0414/ltn20150414589_c.pdf,建業地產,00832
2015-04-14,公告及通告 - [發行債務證券] 建議發行優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0414/ltn20150414066_c.pdf,建業地產,00832
2015-04-09,公告及通告 - [內幕消息] 公告 2015年3月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0409/ltn201504091005_c.pdf,建業地產,00832
2015-04-02,月報表 截至二零一五年三月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0402/ltn20150402396_c.pdf,建業地產,00832
2015-04-01,公告及通告 - [董事名單和他們的地位和作用] 董事名單與其角色和職能,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0401/ltn201504012200_c.pdf,建業地產,00832
2015-04-01,公告及通告 - [更換董事或重要行政職能或職責的變更] 更換非執行董事,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0401/ltn201504012192_c.pdf,建業地產,00832
2015-03-20,公告及通告 - [末期業績 / 股息或分派 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 截至2014年12月31日止年度的年度業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0320/ltn201503201143_c.pdf,建業地產,00832
2015-03-09,公告及通告 - [內幕消息] 公告 2015年2月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0309/ltn20150309557_c.pdf,建業地產,00832
2015-03-05,公告及通告 - [董事會召開日期] 董事會召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0305/ltn201503051045_c.pdf,建業地產,00832
2015-03-02,月報表 截至二零一五年二月二十八日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0302/ltn20150302754_c.pdf,建業地產,00832
2015-02-09,公告及通告 - [內幕消息] 公告 2015年1月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0209/ltn20150209318_c.pdf,建業地產,00832
2015-02-02,月報表 截至二零一五年一月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0202/ltn201502021380_c.pdf,建業地產,00832
2015-01-15,公告及通告 - [內幕消息] 公告 2014年12月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0115/ltn20150115299_c.pdf,建業地產,00832
2015-01-02,月報表 截至二零一四年十二月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0102/ltn20150102688_c.pdf,建業地產,00832
2014-12-16,"公告及通告 - [內幕消息 / 更改證券條款或隨附於證券的權利] 簽立有關175,000,000新加坡元二零一六年到期 票息10.75%優先票據之補充契約",https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1216/ltn20141216369_c.pdf,建業地產,00832
2014-12-16,"公告及通告 - [內幕消息 / 更改證券條款或隨附於證券的權利] 有關175,000,000新加坡元二零一六年到期 票息10.75%優先票據同意徵求的結果",https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1216/ltn20141216028_c.pdf,建業地產,00832
2014-12-09,公告及通告 - [內幕消息] 公告2014年11月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1209/ltn20141209488_c.pdf,建業地產,00832
2014-12-02,公告及通告 - [更改證券條款或隨附於證券的權利] 澄清公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1202/ltn20141202858_c.pdf,建業地產,00832
2014-12-02,"公告及通告 - [更改證券條款或隨附於證券的權利] 有關175,000,000,000新加坡元二零一六年到期票息10.75%優先票據之同意徵求",https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1202/ltn20141202018_c.pdf,建業地產,00832
2014-12-01,月報表 截至二零一四年十一月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1201/ltn20141201868_c.pdf,建業地產,00832
2014-11-11,公告及通告 - [內幕消息] 公告 2014年10月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1111/ltn20141111459_c.pdf,建業地產,00832
2014-11-03,月報表 截至二零一四年十月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1103/ltn20141103404_c.pdf,建業地產,00832
2014-10-31,公告及通告 - [須予披露的交易] 須予披露交易 收購建業恒新40%股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1031/ltn20141031751_c.pdf,建業地產,00832
2014-10-10,公告及通告 - [內幕消息] 公告 2014年9月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1010/ltn20141010367_c.pdf,建業地產,00832
2014-10-03,月報表 截至二零一四年九月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1003/ltn20141003758_c.pdf,建業地產,00832
2014-10-03,公告及通告 - [董事名單和他們的地位和作用] 董事名單與其角色和職能,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1003/ltn20141003550_c.pdf,建業地產,00832
2014-09-30,公告及通告 - [更換董事或重要行政職能或職責的變更 / 更換審核委員會成員] 董事調任及辭任 及 更換副主席及審核委員會成員,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0930/ltn20140930820_c.pdf,建業地產,00832
2014-09-18,財務報表/環境、社會及管治資料 - [中期/半年度報告] 二零一四年中期報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0918/ltn20140918773_c.pdf,建業地產,00832
2014-09-10,公告及通告 - [內幕消息] 公告 2014年8月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0910/ltn20140910514_c.pdf,建業地產,00832
2014-09-01,月報表 截至二零一四年八月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0901/ltn201409011216_c.pdf,建業地產,00832
2014-08-29,公告及通告 - [董事名單和他們的地位和作用] 董事名單與其角色和職能,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0829/ltn201408291006_c.pdf,建業地產,00832
2014-08-29,公告及通告 - [其他-雜項 / 更換董事或重要行政職能或職責的變更] (1) 贖回全部可換股債券 及退還認股權證；及 (2) 非執行董事辭任,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0829/ltn20140829988_c.pdf,建業地產,00832
2014-08-27,公告及通告 - [須予披露的交易 / 關連交易] 須予披露及關連交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0827/ltn20140827846_c.pdf,建業地產,00832
2014-08-19,公告及通告 - [中期業績] 截至2014 年6 月30 日止六個月中期業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0819/ltn20140819779_c.pdf,建業地產,00832
2014-08-08,公告及通告 - [內幕消息] 公告 2014年7月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0808/ltn20140808182_c.pdf,建業地產,00832
2014-08-04,公告及通告 - [董事會召開日期] 董事會召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0804/ltn20140804602_c.pdf,建業地產,00832
2014-08-01,月報表 截至二零一四年七月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0801/ltn201408011419_c.pdf,建業地產,00832
2014-07-10,公告及通告 - [內幕消息] 公告 2014年6月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0710/ltn20140710330_c.pdf,建業地產,00832
2014-07-08,公告及通告 - [須予披露的交易] 須予披露交易 合作協議,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0708/ltn20140708664_c.pdf,建業地產,00832
2014-07-03,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0703/ltn201407031441_c.pdf,建業地產,00832
2014-07-02,月報表 截至二零一四年六月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0702/ltn20140702694_c.pdf,建業地產,00832
2014-06-27,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0627/ltn20140627642_c.pdf,建業地產,00832
2014-06-25,公告及通告 - [更改註冊地址或辦事處、香港業務的註冊地或香港接收法律程序文件代表] 更改中國主要營業地點,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0625/ltn20140625347_c.pdf,建業地產,00832
2014-06-09,公告及通告 - [內幕消息] 公告 2014年5月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0609/ltn20140609258_c.pdf,建業地產,00832
2014-06-03,月報表 截至二零一四年五月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0603/ltn20140603476_c.pdf,建業地產,00832
2014-05-27,公告及通告 - [海外監管公告-證券發行及相關事宜] 海外監管公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0527/ltn20140527287_c.pdf,建業地產,00832
2014-05-16,公告及通告 - [股東周年大會的結果] 於2014年5月16日舉行之股東週年大會的投票表決結果,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0516/ltn20140516559_c.pdf,建業地產,00832
2014-05-16,"公告及通告 - [發行債務證券] 發行200,000,000新加坡元二零一七年到期票息6.5%優先票據",https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0516/ltn20140516030_c.pdf,建業地產,00832
2014-05-15,公告及通告 - [發行債務證券] 建議發行優先票據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0515/ltn20140515046_c.pdf,建業地產,00832
2014-05-08,公告及通告 - [內幕消息] 公告 2014年4月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0508/ltn20140508795_c.pdf,建業地產,00832
2014-05-02,月報表 截至二零一四年四月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0502/ltn20140502664_c.pdf,建業地產,00832
2014-04-10,公告及通告 - [內幕消息] 公告2014年3月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0410/ltn201404101114_c.pdf,建業地產,00832
2014-04-10,公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 股東周年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0410/ltn20140410680_c.pdf,建業地產,00832
2014-04-10,委任代表表格 擬於二零一四年五月十六日舉行的 股東周年大會代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0410/ltn20140410642_c.pdf,建業地產,00832
2014-04-10,通函 - [一般性授權 / 回購股份的說明函件 / 在股東批准的情況下重選或委任董事] 建議授予購回股份及 發行股份的一般授權、 重選董事 及 股東周年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0410/ltn20140410624_c.pdf,建業地產,00832
2014-04-10,財務報表/環境、社會及管治資料 - [年報] 2013年度報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0410/ltn20140410598_c.pdf,建業地產,00832
2014-04-01,月報表 截至二零一四年三月三十一日止之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0401/ltn20140401526_c.pdf,建業地產,00832
2014-03-26,公告及通告 - [末期業績 / 股息或分派 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 截至2013 年12 月31 日止年度的年度業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0326/ltn201403261177_c.pdf,建業地產,00832
2014-03-11,公告及通告 - [董事會召開日期] 董事會召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0311/ltn20140311244_c.pdf,建業地產,00832
2014-03-10,公告及通告 - [內幕消息] 公告 2014年2月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0310/ltn20140310793_c.pdf,建業地產,00832
2014-03-03,月報表 截至二零一四年二月二十八日止之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0303/ltn20140303386_c.pdf,建業地產,00832
2014-02-27,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0227/ltn20140227715_c.pdf,建業地產,00832
2014-02-14,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0214/ltn20140214756_c.pdf,建業地產,00832
2014-02-12,公告及通告 - [內幕消息] 公告 2014年1月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0212/ltn20140212628_c.pdf,建業地產,00832
2014-02-04,月報表 截至二零一四年一月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0204/ltn20140204443_c.pdf,建業地產,00832
2014-01-21,公告及通告 - [須予披露的交易] 須予披露交易 收購河南龍宇的40%股權,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0121/ltn20140121010_c.pdf,建業地產,00832
2014-01-13,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0113/ltn20140113725_c.pdf,建業地產,00832
2014-01-08,公告及通告 - [內幕消息] 公告 2013年12月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0108/ltn20140108437_c.pdf,建業地產,00832
2014-01-02,月報表 截至二零一三年十二月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0102/ltn20140102431_c.pdf,建業地產,00832
2013-12-02,月報表 截至二零一三年十一月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2013/1202/ltn20131202396_c.pdf,建業地產,00832
2013-11-04,月報表 截至二零一三年十月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2013/1104/ltn20131104120_c.pdf,建業地產,00832
2013-10-18,公告及通告 - [附有特定履行契諾的借貸協議] 根據上市規則第13.18條發出的公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2013/1018/ltn20131018669_c.pdf,建業地產,00832
2013-10-03,月報表 截至二零一三年九月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2013/1003/ltn20131003246_c.pdf,建業地產,00832
2013-09-26,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2013/0926/ltn20130926467_c.pdf,建業地產,00832
2013-09-19,公告及通告 - [須予披露的交易] 須予披露交易,https://www1.hkexnews.hk/listedco/listconews/sehk/2013/0919/ltn20130919324_c.pdf,建業地產,00832
2013-09-11,財務報表/環境、社會及管治資料 - [中期/半年度報告] 二零一三年中期報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2013/0911/ltn20130911279_c.pdf,建業地產,00832
